Region,Division,StateNum,CountyNum,State,County,Population,Year
3,6,1,1,alabama,autauga,55278,2016
3,6,1,3,alabama,baldwin,207509,2016
3,6,1,5,alabama,barbour,25774,2016
3,6,1,7,alabama,bibb,22633,2016
3,6,1,9,alabama,blount,57562,2016
3,6,1,11,alabama,bullock,10441,2016
3,6,1,13,alabama,butler,19965,2016
3,6,1,15,alabama,calhoun,114980,2016
3,6,1,17,alabama,chambers,33717,2016
3,6,1,19,alabama,cherokee,25766,2016
3,6,1,21,alabama,chilton,43830,2016
3,6,1,23,alabama,choctaw,13050,2016
3,6,1,25,alabama,clarke,24350,2016
3,6,1,27,alabama,clay,13410,2016
3,6,1,29,alabama,cleburne,14873,2016
3,6,1,31,alabama,coffee,51217,2016
3,6,1,33,alabama,colbert,54327,2016
3,6,1,35,alabama,conecuh,12515,2016
3,6,1,37,alabama,coosa,10809,2016
3,6,1,39,alabama,covington,37386,2016
3,6,1,41,alabama,crenshaw,13907,2016
3,6,1,43,alabama,cullman,82322,2016
3,6,1,45,alabama,dale,49228,2016
3,6,1,47,alabama,dallas,40081,2016
3,6,1,49,alabama,dekalb,71216,2016
3,6,1,51,alabama,elmore,81240,2016
3,6,1,53,alabama,escambia,37476,2016
3,6,1,55,alabama,etowah,102726,2016
3,6,1,57,alabama,fayette,16538,2016
3,6,1,59,alabama,franklin,31577,2016
3,6,1,61,alabama,geneva,26516,2016
3,6,1,63,alabama,greene,8488,2016
3,6,1,65,alabama,hale,14847,2016
3,6,1,67,alabama,henry,17092,2016
3,6,1,69,alabama,houston,104173,2016
3,6,1,71,alabama,jackson,52049,2016
3,6,1,73,alabama,jefferson,659747,2016
3,6,1,75,alabama,lamar,13949,2016
3,6,1,77,alabama,lauderdale,92319,2016
3,6,1,79,alabama,lawrence,33232,2016
3,6,1,81,alabama,lee,158983,2016
3,6,1,83,alabama,limestone,92920,2016
3,6,1,85,alabama,lowndes,10241,2016
3,6,1,87,alabama,macon,19072,2016
3,6,1,89,alabama,madison,356312,2016
3,6,1,91,alabama,marengo,19505,2016
3,6,1,93,alabama,marion,29922,2016
3,6,1,95,alabama,marshall,95043,2016
3,6,1,97,alabama,mobile,414852,2016
3,6,1,99,alabama,monroe,21572,2016
3,6,1,101,alabama,montgomery,226716,2016
3,6,1,103,alabama,morgan,118819,2016
3,6,1,105,alabama,perry,9570,2016
3,6,1,107,alabama,pickens,20315,2016
3,6,1,109,alabama,pike,33215,2016
3,6,1,111,alabama,randolph,22498,2016
3,6,1,113,alabama,russell,58177,2016
3,6,1,115,alabama,st. clair,87482,2016
3,6,1,117,alabama,shelby,211073,2016
3,6,1,119,alabama,sumter,12932,2016
3,6,1,121,alabama,talladega,80386,2016
3,6,1,123,alabama,tallapoosa,40574,2016
3,6,1,125,alabama,tuscaloosa,206282,2016
3,6,1,127,alabama,walker,64561,2016
3,6,1,129,alabama,washington,16646,2016
3,6,1,131,alabama,wilcox,10875,2016
3,6,1,133,alabama,winston,23887,2016
4,9,2,13,alaska,aleutians east borough,3324,2016
4,9,2,16,alaska,aleutians west census area,5747,2016
4,9,2,20,alaska,anchorage municipality,297376,2016
4,9,2,50,alaska,bethel census area,17980,2016
4,9,2,60,alaska,bristol bay borough,905,2016
4,9,2,68,alaska,denali borough,2045,2016
4,9,2,70,alaska,dillingham census area,4976,2016
4,9,2,90,alaska,fairbanks north star borough,100602,2016
4,9,2,100,alaska,haines borough,2531,2016
4,9,2,105,alaska,hoonah-angoon census area,2145,2016
4,9,2,110,alaska,juneau city and borough,32405,2016
4,9,2,122,alaska,kenai peninsula borough,58543,2016
4,9,2,130,alaska,ketchikan gateway borough,13727,2016
4,9,2,150,alaska,kodiak island borough,13679,2016
4,9,2,158,alaska,kusilvak census area,8161,2016
4,9,2,164,alaska,lake and peninsula borough,1602,2016
4,9,2,170,alaska,matanuska-susitna borough,104123,2016
4,9,2,180,alaska,nome census area,9915,2016
4,9,2,185,alaska,north slope borough,9685,2016
4,9,2,188,alaska,northwest arctic borough,7662,2016
4,9,2,195,alaska,petersburg borough,3278,2016
4,9,2,198,alaska,prince of wales-hyder census area,6507,2016
4,9,2,220,alaska,sitka city and borough,8768,2016
4,9,2,230,alaska,skagway municipality,1130,2016
4,9,2,240,alaska,southeast fairbanks census area,6840,2016
4,9,2,261,alaska,valdez-cordova census area,9340,2016
4,9,2,275,alaska,wrangell city and borough,2502,2016
4,9,2,282,alaska,yakutat city and borough,612,2016
4,9,2,290,alaska,yukon-koyukuk census area,5412,2016
4,8,4,1,arizona,apache,71373,2016
4,8,4,3,arizona,cochise,125355,2016
4,8,4,5,arizona,coconino,140079,2016
4,8,4,7,arizona,gila,53297,2016
4,8,4,9,arizona,graham,37767,2016
4,8,4,11,arizona,greenlee,9623,2016
4,8,4,12,arizona,la paz,20523,2016
4,8,4,13,arizona,maricopa,4233383,2016
4,8,4,15,arizona,mohave,205385,2016
4,8,4,17,arizona,navajo,108322,2016
4,8,4,19,arizona,pima,1012519,2016
4,8,4,21,arizona,pinal,415115,2016
4,8,4,23,arizona,santa cruz,46075,2016
4,8,4,25,arizona,yavapai,224363,2016
4,8,4,27,arizona,yuma,205463,2016
3,7,5,1,arkansas,arkansas,18215,2016
3,7,5,3,arkansas,ashley,20498,2016
3,7,5,5,arkansas,baxter,41145,2016
3,7,5,7,arkansas,benton,258704,2016
3,7,5,9,arkansas,boone,37191,2016
3,7,5,11,arkansas,bradley,10979,2016
3,7,5,13,arkansas,calhoun,5162,2016
3,7,5,15,arkansas,carroll,27728,2016
3,7,5,17,arkansas,chicot,10912,2016
3,7,5,19,arkansas,clark,22550,2016
3,7,5,21,arkansas,clay,15057,2016
3,7,5,23,arkansas,cleburne,25159,2016
3,7,5,25,arkansas,cleveland,8260,2016
3,7,5,27,arkansas,columbia,23983,2016
3,7,5,29,arkansas,conway,20895,2016
3,7,5,31,arkansas,craighead,105781,2016
3,7,5,33,arkansas,crawford,62259,2016
3,7,5,35,arkansas,crittenden,49320,2016
3,7,5,37,arkansas,cross,17037,2016
3,7,5,39,arkansas,dallas,7430,2016
3,7,5,41,arkansas,desha,11920,2016
3,7,5,43,arkansas,drew,18628,2016
3,7,5,45,arkansas,faulkner,122083,2016
3,7,5,47,arkansas,franklin,17671,2016
3,7,5,49,arkansas,fulton,12039,2016
3,7,5,51,arkansas,garland,98231,2016
3,7,5,53,arkansas,grant,18094,2016
3,7,5,55,arkansas,greene,44715,2016
3,7,5,57,arkansas,hempstead,22026,2016
3,7,5,59,arkansas,hot spring,33446,2016
3,7,5,61,arkansas,howard,13438,2016
3,7,5,63,arkansas,independence,37094,2016
3,7,5,65,arkansas,izard,13490,2016
3,7,5,67,arkansas,jackson,17309,2016
3,7,5,69,arkansas,jefferson,70342,2016
3,7,5,71,arkansas,johnson,26225,2016
3,7,5,73,arkansas,lafayette,6928,2016
3,7,5,75,arkansas,lawrence,16639,2016
3,7,5,77,arkansas,lee,9360,2016
3,7,5,79,arkansas,lincoln,13810,2016
3,7,5,81,arkansas,little river,12430,2016
3,7,5,83,arkansas,logan,21713,2016
3,7,5,85,arkansas,lonoke,71757,2016
3,7,5,87,arkansas,madison,16105,2016
3,7,5,89,arkansas,marion,16369,2016
3,7,5,91,arkansas,miller,43874,2016
3,7,5,93,arkansas,mississippi,42885,2016
3,7,5,95,arkansas,monroe,7235,2016
3,7,5,97,arkansas,montgomery,8949,2016
3,7,5,99,arkansas,nevada,8374,2016
3,7,5,101,arkansas,newton,7869,2016
3,7,5,103,arkansas,ouachita,24019,2016
3,7,5,105,arkansas,perry,10273,2016
3,7,5,107,arkansas,phillips,19050,2016
3,7,5,109,arkansas,pike,10817,2016
3,7,5,111,arkansas,poinsett,24008,2016
3,7,5,113,arkansas,polk,20141,2016
3,7,5,115,arkansas,pope,63852,2016
3,7,5,117,arkansas,prairie,8271,2016
3,7,5,119,arkansas,pulaski,393677,2016
3,7,5,121,arkansas,randolph,17408,2016
3,7,5,123,arkansas,st. francis,26304,2016
3,7,5,125,arkansas,saline,117577,2016
3,7,5,127,arkansas,scott,10360,2016
3,7,5,129,arkansas,searcy,7965,2016
3,7,5,131,arkansas,sebastian,127567,2016
3,7,5,133,arkansas,sevier,16955,2016
3,7,5,135,arkansas,sharp,17138,2016
3,7,5,137,arkansas,stone,12500,2016
3,7,5,139,arkansas,union,39867,2016
3,7,5,141,arkansas,van buren,16622,2016
3,7,5,143,arkansas,washington,227600,2016
3,7,5,145,arkansas,white,78838,2016
3,7,5,147,arkansas,woodruff,6623,2016
3,7,5,149,arkansas,yell,21486,2016
4,9,6,1,california,alameda,1653236,2016
4,9,6,3,california,alpine,1057,2016
4,9,6,5,california,amador,37473,2016
4,9,6,7,california,butte,226525,2016
4,9,6,9,california,calaveras,45315,2016
4,9,6,11,california,colusa,21645,2016
4,9,6,13,california,contra costa,1138645,2016
4,9,6,15,california,del norte,27450,2016
4,9,6,17,california,el dorado,186272,2016
4,9,6,19,california,fresno,979534,2016
4,9,6,21,california,glenn,27967,2016
4,9,6,23,california,humboldt,136449,2016
4,9,6,25,california,imperial,180980,2016
4,9,6,27,california,inyo,18034,2016
4,9,6,29,california,kern,885086,2016
4,9,6,31,california,kings,149797,2016
4,9,6,33,california,lake,63950,2016
4,9,6,35,california,lassen,30944,2016
4,9,6,37,california,los angeles,10150558,2016
4,9,6,39,california,madera,154966,2016
4,9,6,41,california,marin,261532,2016
4,9,6,43,california,mariposa,17524,2016
4,9,6,45,california,mendocino,87609,2016
4,9,6,47,california,merced,268878,2016
4,9,6,49,california,modoc,8941,2016
4,9,6,51,california,mono,14101,2016
4,9,6,53,california,monterey,436363,2016
4,9,6,55,california,napa,141649,2016
4,9,6,57,california,nevada,99053,2016
4,9,6,59,california,orange,3177703,2016
4,9,6,61,california,placer,379742,2016
4,9,6,63,california,plumas,18787,2016
4,9,6,65,california,riverside,2386522,2016
4,9,6,67,california,sacramento,1513260,2016
4,9,6,69,california,san benito,59335,2016
4,9,6,71,california,san bernardino,2137131,2016
4,9,6,73,california,san diego,3317200,2016
4,9,6,75,california,san francisco,876103,2016
4,9,6,77,california,san joaquin,734294,2016
4,9,6,79,california,san luis obispo,282282,2016
4,9,6,81,california,san mateo,769561,2016
4,9,6,83,california,santa barbara,446296,2016
4,9,6,85,california,santa clara,1931575,2016
4,9,6,87,california,santa cruz,275196,2016
4,9,6,89,california,shasta,178774,2016
4,9,6,91,california,sierra,2964,2016
4,9,6,93,california,siskiyou,43511,2016
4,9,6,95,california,solano,440318,2016
4,9,6,97,california,sonoma,503833,2016
4,9,6,99,california,stanislaus,541353,2016
4,9,6,101,california,sutter,96058,2016
4,9,6,103,california,tehama,63444,2016
4,9,6,105,california,trinity,12839,2016
4,9,6,107,california,tulare,460835,2016
4,9,6,109,california,tuolumne,53787,2016
4,9,6,111,california,ventura,851096,2016
4,9,6,113,california,yolo,215959,2016
4,9,6,115,california,yuba,75185,2016
4,8,8,1,colorado,adams,497395,2016
4,8,8,3,colorado,alamosa,16456,2016
4,8,8,5,colorado,arapahoe,636949,2016
4,8,8,7,colorado,archuleta,12836,2016
4,8,8,9,colorado,baca,3548,2016
4,8,8,11,colorado,bent,5681,2016
4,8,8,13,colorado,boulder,321173,2016
4,8,8,14,colorado,broomfield,66509,2016
4,8,8,15,colorado,chaffee,19082,2016
4,8,8,17,colorado,cheyenne,1834,2016
4,8,8,19,colorado,clear creek,9361,2016
4,8,8,21,colorado,conejos,8072,2016
4,8,8,23,colorado,costilla,3705,2016
4,8,8,25,colorado,crowley,5254,2016
4,8,8,27,colorado,custer,4601,2016
4,8,8,29,colorado,delta,30346,2016
4,8,8,31,colorado,denver,694777,2016
4,8,8,33,colorado,dolores,2062,2016
4,8,8,35,colorado,douglas,327722,2016
4,8,8,37,colorado,eagle,54364,2016
4,8,8,39,colorado,elbert,25041,2016
4,8,8,41,colorado,el paso,686706,2016
4,8,8,43,colorado,fremont,46906,2016
4,8,8,45,colorado,garfield,58906,2016
4,8,8,47,colorado,gilpin,5905,2016
4,8,8,49,colorado,grand,15129,2016
4,8,8,51,colorado,gunnison,16491,2016
4,8,8,53,colorado,hinsdale,787,2016
4,8,8,55,colorado,huerfano,6582,2016
4,8,8,57,colorado,jackson,1360,2016
4,8,8,59,colorado,jefferson,570839,2016
4,8,8,61,colorado,kiowa,1348,2016
4,8,8,63,colorado,kit carson,7628,2016
4,8,8,65,colorado,lake,7606,2016
4,8,8,67,colorado,la plata,55216,2016
4,8,8,69,colorado,larimer,338531,2016
4,8,8,71,colorado,las animas,14087,2016
4,8,8,73,colorado,lincoln,5562,2016
4,8,8,75,colorado,logan,21925,2016
4,8,8,77,colorado,mesa,149794,2016
4,8,8,79,colorado,mineral,755,2016
4,8,8,81,colorado,moffat,13161,2016
4,8,8,83,colorado,montezuma,25975,2016
4,8,8,85,colorado,montrose,41160,2016
4,8,8,87,colorado,morgan,28063,2016
4,8,8,89,colorado,otero,18239,2016
4,8,8,91,colorado,ouray,4784,2016
4,8,8,93,colorado,park,17350,2016
4,8,8,95,colorado,phillips,4281,2016
4,8,8,97,colorado,pitkin,17894,2016
4,8,8,99,colorado,prowers,11989,2016
4,8,8,101,colorado,pueblo,164834,2016
4,8,8,103,colorado,rio blanco,6483,2016
4,8,8,105,colorado,rio grande,11338,2016
4,8,8,107,colorado,routt,24679,2016
4,8,8,109,colorado,saguache,6407,2016
4,8,8,111,colorado,san juan,689,2016
4,8,8,113,colorado,san miguel,7964,2016
4,8,8,115,colorado,sedgwick,2405,2016
4,8,8,117,colorado,summit,30332,2016
4,8,8,119,colorado,teller,24040,2016
4,8,8,121,colorado,washington,4846,2016
4,8,8,123,colorado,weld,294243,2016
4,8,8,125,colorado,yuma,10118,2016
1,1,9,1,connecticut,fairfield,949191,2016
1,1,9,3,connecticut,hartford,895497,2016
1,1,9,5,connecticut,litchfield,183097,2016
1,1,9,7,connecticut,middlesex,163433,2016
1,1,9,9,connecticut,new haven,859973,2016
1,1,9,11,connecticut,new london,269307,2016
1,1,9,13,connecticut,tolland,151145,2016
1,1,9,15,connecticut,windham,116042,2016
3,5,10,1,delaware,kent,174754,2016
3,5,10,3,delaware,new castle,557851,2016
3,5,10,5,delaware,sussex,220093,2016
3,5,11,1,district of columbia,district of columbia,684336,2016
3,5,12,1,florida,alachua,264341,2016
3,5,12,3,florida,baker,27915,2016
3,5,12,5,florida,bay,182992,2016
3,5,12,7,florida,bradford,26728,2016
3,5,12,9,florida,brevard,577899,2016
3,5,12,11,florida,broward,1917122,2016
3,5,12,13,florida,calhoun,14361,2016
3,5,12,15,florida,charlotte,178157,2016
3,5,12,17,florida,citrus,142990,2016
3,5,12,19,florida,clay,207240,2016
3,5,12,21,florida,collier,366095,2016
3,5,12,23,florida,columbia,69274,2016
3,5,12,27,florida,desoto,35925,2016
3,5,12,29,florida,dixie,16477,2016
3,5,12,31,florida,duval,926380,2016
3,5,12,33,florida,escambia,311711,2016
3,5,12,35,florida,flagler,107805,2016
3,5,12,37,florida,franklin,11799,2016
3,5,12,39,florida,gadsden,46155,2016
3,5,12,41,florida,gilchrist,17210,2016
3,5,12,43,florida,glades,13460,2016
3,5,12,45,florida,gulf,16100,2016
3,5,12,47,florida,hamilton,14324,2016
3,5,12,49,florida,hardee,27371,2016
3,5,12,51,florida,hendry,39640,2016
3,5,12,53,florida,hernando,182231,2016
3,5,12,55,florida,highlands,101558,2016
3,5,12,57,florida,hillsborough,1381627,2016
3,5,12,59,florida,holmes,19407,2016
3,5,12,61,florida,indian river,151382,2016
3,5,12,63,florida,jackson,48292,2016
3,5,12,65,florida,jefferson,13933,2016
3,5,12,67,florida,lafayette,8654,2016
3,5,12,69,florida,lake,335431,2016
3,5,12,71,florida,lee,722506,2016
3,5,12,73,florida,leon,287074,2016
3,5,12,75,florida,levy,39851,2016
3,5,12,77,florida,liberty,8319,2016
3,5,12,79,florida,madison,18306,2016
3,5,12,81,florida,manatee,375563,2016
3,5,12,83,florida,marion,348139,2016
3,5,12,85,florida,martin,158484,2016
3,5,12,86,florida,miami-dade,2736543,2016
3,5,12,87,florida,monroe,77304,2016
3,5,12,89,florida,nassau,79922,2016
3,5,12,91,florida,okaloosa,199915,2016
3,5,12,93,florida,okeechobee,40697,2016
3,5,12,95,florida,orange,1323598,2016
3,5,12,97,florida,osceola,337990,2016
3,5,12,99,florida,palm beach,1453768,2016
3,5,12,101,florida,pasco,510561,2016
3,5,12,103,florida,pinellas,962106,2016
3,5,12,105,florida,polk,667018,2016
3,5,12,107,florida,putnam,72404,2016
3,5,12,109,florida,st. johns,235046,2016
3,5,12,111,florida,st. lucie,306079,2016
3,5,12,113,florida,santa rosa,170063,2016
3,5,12,115,florida,sarasota,412879,2016
3,5,12,117,florida,seminole,456314,2016
3,5,12,119,florida,sumter,122121,2016
3,5,12,121,florida,suwannee,43835,2016
3,5,12,123,florida,taylor,22118,2016
3,5,12,125,florida,union,15267,2016
3,5,12,127,florida,volusia,529038,2016
3,5,12,129,florida,wakulla,31885,2016
3,5,12,131,florida,walton,65440,2016
3,5,12,133,florida,washington,24450,2016
3,5,13,1,georgia,appling,18485,2016
3,5,13,3,georgia,atkinson,8320,2016
3,5,13,5,georgia,bacon,11365,2016
3,5,13,7,georgia,baker,3208,2016
3,5,13,9,georgia,baldwin,45190,2016
3,5,13,11,georgia,banks,18309,2016
3,5,13,13,georgia,barrow,77091,2016
3,5,13,15,georgia,bartow,103431,2016
3,5,13,17,georgia,ben hill,17190,2016
3,5,13,19,georgia,berrien,19014,2016
3,5,13,21,georgia,bibb,153205,2016
3,5,13,23,georgia,bleckley,12898,2016
3,5,13,25,georgia,brantley,18355,2016
3,5,13,27,georgia,brooks,15693,2016
3,5,13,29,georgia,bryan,35842,2016
3,5,13,31,georgia,bulloch,74721,2016
3,5,13,33,georgia,burke,22608,2016
3,5,13,35,georgia,butts,23710,2016
3,5,13,37,georgia,calhoun,6393,2016
3,5,13,39,georgia,camden,52416,2016
3,5,13,43,georgia,candler,10915,2016
3,5,13,45,georgia,carroll,116291,2016
3,5,13,47,georgia,catoosa,66267,2016
3,5,13,49,georgia,charlton,12751,2016
3,5,13,51,georgia,chatham,289390,2016
3,5,13,53,georgia,chattahoochee,10100,2016
3,5,13,55,georgia,chattooga,24833,2016
3,5,13,57,georgia,cherokee,241600,2016
3,5,13,59,georgia,clarke,125018,2016
3,5,13,61,georgia,clay,3006,2016
3,5,13,63,georgia,clayton,280006,2016
3,5,13,65,georgia,clinch,6789,2016
3,5,13,67,georgia,cobb,750477,2016
3,5,13,69,georgia,coffee,43015,2016
3,5,13,71,georgia,colquitt,45671,2016
3,5,13,73,georgia,columbia,147451,2016
3,5,13,75,georgia,cook,17187,2016
3,5,13,77,georgia,coweta,140472,2016
3,5,13,79,georgia,crawford,12291,2016
3,5,13,81,georgia,crisp,22935,2016
3,5,13,83,georgia,dade,16242,2016
3,5,13,85,georgia,dawson,23613,2016
3,5,13,87,georgia,decatur,26715,2016
3,5,13,89,georgia,dekalb,746690,2016
3,5,13,91,georgia,dodge,20837,2016
3,5,13,93,georgia,dooly,13885,2016
3,5,13,95,georgia,dougherty,90395,2016
3,5,13,97,georgia,douglas,142021,2016
3,5,13,99,georgia,early,10298,2016
3,5,13,101,georgia,echols,3981,2016
3,5,13,103,georgia,effingham,58553,2016
3,5,13,105,georgia,elbert,19143,2016
3,5,13,107,georgia,emanuel,22404,2016
3,5,13,109,georgia,evans,10668,2016
3,5,13,111,georgia,fannin,24991,2016
3,5,13,113,georgia,fayette,111248,2016
3,5,13,115,georgia,floyd,96620,2016
3,5,13,117,georgia,forsyth,220067,2016
3,5,13,119,georgia,franklin,22306,2016
3,5,13,121,georgia,fulton,1024248,2016
3,5,13,123,georgia,gilmer,30033,2016
3,5,13,125,georgia,glascock,2992,2016
3,5,13,127,georgia,glynn,84528,2016
3,5,13,129,georgia,gordon,56987,2016
3,5,13,131,georgia,grady,24893,2016
3,5,13,133,georgia,greene,16939,2016
3,5,13,135,georgia,gwinnett,907101,2016
3,5,13,137,georgia,habersham,44177,2016
3,5,13,139,georgia,hall,196237,2016
3,5,13,141,georgia,hancock,8657,2016
3,5,13,143,georgia,haralson,28833,2016
3,5,13,145,georgia,harris,33617,2016
3,5,13,147,georgia,hart,25548,2016
3,5,13,149,georgia,heard,11574,2016
3,5,13,151,georgia,henry,221355,2016
3,5,13,153,georgia,houston,151862,2016
3,5,13,155,georgia,irwin,9359,2016
3,5,13,157,georgia,jackson,64978,2016
3,5,13,159,georgia,jasper,13821,2016
3,5,13,161,georgia,jeff davis,14970,2016
3,5,13,163,georgia,jefferson,15788,2016
3,5,13,165,georgia,jenkins,8770,2016
3,5,13,167,georgia,johnson,9730,2016
3,5,13,169,georgia,jones,28553,2016
