,State,County,aqi,ghg,income,pop,plant,weather_epa,weather_meso
910,texas,webb,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1945,texas,wharton,,1.0,1.0,1.0,1.0,,
1946,texas,wheeler,,1.0,1.0,1.0,,,
1947,texas,wichita,,1.0,1.0,1.0,1.0,,1.0
1948,texas,wilbarger,,1.0,1.0,1.0,1.0,,
3090,texas,willacy,,,1.0,1.0,1.0,,
1949,texas,williamson,,1.0,1.0,1.0,1.0,,
2147,texas,wilson,,1.0,1.0,1.0,,,
1950,texas,winkler,,1.0,1.0,1.0,,,
1951,texas,wise,,1.0,1.0,1.0,1.0,,
1952,texas,wood,,1.0,1.0,1.0,,,
1953,texas,yoakum,,1.0,1.0,1.0,1.0,,
1954,texas,young,,1.0,1.0,1.0,1.0,,
3091,texas,zapata,,,1.0,1.0,,,
3092,texas,zavala,,,1.0,1.0,,,
2107,utah,beaver,,1.0,1.0,1.0,1.0,,
911,utah,boxelder,1.0,1.0,1.0,1.0,1.0,1.0,1.0
912,utah,cache,1.0,1.0,1.0,1.0,1.0,1.0,1.0
913,utah,carbon,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1955,utah,daggett,,1.0,1.0,1.0,1.0,,1.0
914,utah,davis,1.0,1.0,1.0,1.0,1.0,1.0,1.0
915,utah,duchesne,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1956,utah,emery,,1.0,1.0,1.0,1.0,,
916,utah,garfield,1.0,,1.0,1.0,1.0,,1.0
3093,utah,grand,,,1.0,1.0,,,
3094,utah,iron,,,1.0,1.0,1.0,,1.0
1957,utah,juab,,1.0,1.0,1.0,1.0,,
3095,utah,kane,,,1.0,1.0,,,
1958,utah,millard,,1.0,1.0,1.0,1.0,,
1959,utah,morgan,,1.0,1.0,1.0,1.0,,
3096,utah,piute,,,1.0,1.0,,,
3097,utah,rich,,,1.0,1.0,,,
917,utah,saltlake,1.0,1.0,1.0,1.0,1.0,1.0,1.0
918,utah,sanjuan,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3098,utah,sanpete,,,1.0,1.0,1.0,,
3099,utah,sevier,,,1.0,1.0,,,
2148,utah,summit,,1.0,1.0,1.0,1.0,,
919,utah,tooele,1.0,1.0,1.0,1.0,1.0,1.0,1.0
920,utah,uintah,1.0,1.0,1.0,1.0,1.0,1.0,1.0
921,utah,utah,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3100,utah,wasatch,,,1.0,1.0,1.0,,
922,utah,washington,1.0,1.0,1.0,1.0,1.0,1.0,1.0
923,utah,wayne,1.0,,1.0,1.0,,,1.0
924,utah,weber,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1960,vermont,addison,,1.0,1.0,1.0,1.0,,
925,vermont,bennington,1.0,,1.0,1.0,1.0,1.0,1.0
3101,vermont,caledonia,,,1.0,1.0,1.0,,
926,vermont,chittenden,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3102,vermont,essex,,,1.0,1.0,1.0,,
1961,vermont,franklin,,1.0,1.0,1.0,1.0,,
3103,vermont,grandisle,,,1.0,1.0,1.0,,
3104,vermont,lamoille,,,1.0,1.0,1.0,,
3105,vermont,orange,,,1.0,1.0,1.0,,
1962,vermont,orleans,,1.0,1.0,1.0,1.0,,
927,vermont,rutland,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1963,vermont,washington,,1.0,1.0,1.0,1.0,,
928,vermont,windham,1.0,,1.0,1.0,1.0,,1.0
3106,vermont,windsor,,,1.0,1.0,1.0,,
929,virgin islands,stjohn,1.0,,,,,,
1964,virginia,accomack,,1.0,1.0,1.0,1.0,,
930,virginia,albemarle,1.0,1.0,1.0,1.0,,,1.0
931,virginia,alexandriacity,1.0,1.0,1.0,1.0,1.0,,1.0
1965,virginia,alleghany,,1.0,1.0,1.0,1.0,,
1966,virginia,amelia,,1.0,1.0,1.0,1.0,,
2149,virginia,amherst,,1.0,1.0,1.0,1.0,,
1967,virginia,appomattox,,1.0,1.0,1.0,,,
932,virginia,arlington,1.0,,1.0,1.0,,,1.0
2150,virginia,augusta,,1.0,1.0,1.0,,,
3107,virginia,bath,,,1.0,1.0,1.0,,
1968,virginia,bedford,,1.0,1.0,1.0,1.0,,
3108,virginia,bland,,,1.0,1.0,,,
1969,virginia,botetourt,,1.0,1.0,1.0,,,1.0
1970,virginia,bristol,,1.0,,,,,
933,virginia,bristolcity,1.0,,,1.0,1.0,,1.0
1971,virginia,brunswick,,1.0,1.0,1.0,1.0,,
1972,virginia,buchanan,,1.0,1.0,1.0,1.0,,
2108,virginia,buckingham,,1.0,1.0,1.0,1.0,,
1973,virginia,buenavistacity,,1.0,,1.0,,,
1974,virginia,campbell,,1.0,1.0,1.0,1.0,,
934,virginia,caroline,1.0,1.0,1.0,1.0,1.0,,1.0
935,virginia,carroll,1.0,1.0,1.0,1.0,1.0,,1.0
936,virginia,charles,1.0,,,,,,1.0
2151,virginia,charlescity,,1.0,1.0,1.0,1.0,,
3109,virginia,charlotte,,,1.0,1.0,,,
1975,virginia,charlottesvillecity,,1.0,,1.0,,,
1976,virginia,chesapeakecity,,1.0,1.0,1.0,1.0,,
937,virginia,chesterfield,1.0,1.0,1.0,1.0,1.0,,1.0
3110,virginia,clarke,,,1.0,1.0,,,
3181,virginia,colonialheightscity,,,,1.0,,,
3182,virginia,covingtoncity,,,,1.0,1.0,,1.0
3111,virginia,craig,,,1.0,1.0,,,
3112,virginia,culpeper,,,1.0,1.0,1.0,,
3113,virginia,cumberland,,,1.0,1.0,,,
1977,virginia,danvillecity,,1.0,,1.0,1.0,,
2165,virginia,dickenson,,1.0,1.0,1.0,,,
2152,virginia,dinwiddie,,1.0,1.0,1.0,1.0,,
3183,virginia,emporiacity,,,,1.0,,,
3114,virginia,essex,,,1.0,1.0,,,
938,virginia,fairfax,1.0,1.0,1.0,1.0,1.0,,1.0
1978,virginia,fairfaxcity,,1.0,,1.0,,,
3184,virginia,fallschurchcity,,,,1.0,,,
939,virginia,fauquier,1.0,1.0,1.0,1.0,1.0,,1.0
3115,virginia,floyd,,,1.0,1.0,,,
1979,virginia,fluvanna,,1.0,1.0,1.0,1.0,,
1980,virginia,franklin,,1.0,1.0,1.0,,,
3185,virginia,franklincity,,,,1.0,,,
940,virginia,frederick,1.0,1.0,1.0,1.0,1.0,,1.0
941,virginia,fredericksburgcity,1.0,,,1.0,,,1.0
3186,virginia,galaxcity,,,,1.0,,,
942,virginia,giles,1.0,1.0,1.0,1.0,1.0,,1.0
1981,virginia,gloucester,,1.0,1.0,1.0,,,
3116,virginia,goochland,,,1.0,1.0,1.0,,
3117,virginia,grayson,,,1.0,1.0,1.0,,
3118,virginia,greene,,,1.0,1.0,,,
1982,virginia,greensville,,1.0,1.0,1.0,1.0,,
1983,virginia,halifax,,1.0,1.0,1.0,1.0,,
943,virginia,hamptoncity,1.0,1.0,1.0,1.0,1.0,,1.0
944,virginia,hanover,1.0,1.0,1.0,1.0,1.0,,1.0
1984,virginia,harrisonburgcity,,1.0,,1.0,1.0,,
945,virginia,henrico,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3133,virginia,henry,,,1.0,1.0,1.0,,
3119,virginia,highland,,,1.0,1.0,1.0,,
1985,virginia,hopewell,,1.0,,,,,
946,virginia,hopewellcity,1.0,1.0,,1.0,1.0,,1.0
1986,virginia,isleofwight,,1.0,1.0,1.0,1.0,,
1987,virginia,jamescity,,1.0,1.0,1.0,,,
1988,virginia,kingandqueen,,1.0,1.0,1.0,1.0,,
1989,virginia,kinggeorge,,1.0,1.0,1.0,1.0,,
947,virginia,kingwilliam,1.0,1.0,1.0,1.0,1.0,,1.0
3120,virginia,lancaster,,,1.0,1.0,,,
2109,virginia,lee,,1.0,1.0,1.0,,,
3187,virginia,lexingtoncity,,,,1.0,,,
948,virginia,loudoun,1.0,1.0,1.0,1.0,,,1.0
1990,virginia,louisa,,1.0,1.0,1.0,1.0,,
3121,virginia,lunenburg,,,1.0,1.0,,,
949,virginia,lynchburgcity,1.0,1.0,,1.0,1.0,,1.0
950,virginia,madison,1.0,,1.0,1.0,,1.0,1.0
2110,virginia,manassascity,,1.0,,1.0,1.0,,
3188,virginia,manassasparkcity,,,,1.0,,,
1991,virginia,martinsvillecity,,1.0,,1.0,,,
3122,virginia,mathews,,,1.0,1.0,,,
1992,virginia,mecklenburg,,1.0,1.0,1.0,1.0,,
3123,virginia,middlesex,,,1.0,1.0,1.0,,
1993,virginia,montgomery,,1.0,1.0,1.0,1.0,,
1994,virginia,nelson,,1.0,1.0,1.0,,,
1995,virginia,newkent,,1.0,1.0,1.0,,,
1996,virginia,newportnewscity,,1.0,1.0,1.0,,,
951,virginia,norfolkcity,1.0,1.0,1.0,1.0,,,1.0
3124,virginia,northampton,,,1.0,1.0,1.0,,
3125,virginia,northumberland,,,1.0,1.0,,,
3189,virginia,nortoncity,,,,1.0,,,
3126,virginia,nottoway,,,1.0,1.0,,,
1997,virginia,orange,,1.0,1.0,1.0,,,
1998,virginia,page,,1.0,1.0,1.0,1.0,,1.0
3127,virginia,patrick,,,1.0,1.0,1.0,,
1999,virginia,petersburgcity,,1.0,,1.0,,,
2000,virginia,pittsylvania,,1.0,1.0,1.0,1.0,,
3190,virginia,poquosoncity,,,,1.0,,,
2001,virginia,portsmouth,,1.0,,,,,
2002,virginia,portsmouthcity,,1.0,1.0,1.0,1.0,,
3128,virginia,powhatan,,,1.0,1.0,1.0,,
952,virginia,princeedward,1.0,,1.0,1.0,,,1.0
3134,virginia,princegeorge,,,1.0,1.0,1.0,,
953,virginia,princewilliam,1.0,1.0,1.0,1.0,1.0,,1.0
2003,virginia,pulaski,,1.0,1.0,1.0,1.0,,
2004,virginia,radford,,1.0,,,,,
3191,virginia,radfordcity,,,,1.0,,,
3129,virginia,rappahannock,,,1.0,1.0,,,
2005,virginia,richmond,,1.0,1.0,1.0,1.0,,
954,virginia,richmondcity,1.0,1.0,1.0,1.0,1.0,,1.0
955,virginia,roanoke,1.0,1.0,1.0,1.0,1.0,,1.0
2006,virginia,roanokecity,,1.0,1.0,1.0,,,
956,virginia,rockbridge,1.0,1.0,1.0,1.0,,1.0,1.0
957,virginia,rockingham,1.0,1.0,1.0,1.0,1.0,,1.0
2007,virginia,russell,,1.0,1.0,1.0,1.0,,
2008,virginia,salem,,1.0,,,,,
958,virginia,salemcity,1.0,,,1.0,1.0,,1.0
3130,virginia,scott,,,1.0,1.0,,,
2009,virginia,shenandoah,,1.0,1.0,1.0,,,
3131,virginia,smyth,,,1.0,1.0,,,
2010,virginia,southampton,,1.0,1.0,1.0,1.0,,
2011,virginia,spotsylvania,,1.0,1.0,1.0,,,
959,virginia,stafford,1.0,1.0,1.0,1.0,1.0,,1.0
2012,virginia,stauntoncity,,1.0,,1.0,,,
960,virginia,suffolkcity,1.0,,1.0,1.0,1.0,,1.0
2013,virginia,surry,,1.0,1.0,1.0,1.0,,
2014,virginia,sussex,,1.0,1.0,1.0,,,
2015,virginia,tazewell,,1.0,1.0,1.0,,,
961,virginia,virginiabeachcity,1.0,1.0,1.0,1.0,1.0,,1.0
2184,virginia,warren,,1.0,1.0,1.0,1.0,,
2016,virginia,washington,,1.0,1.0,1.0,1.0,,
2017,virginia,waynesborocity,,1.0,,1.0,,,
3132,virginia,westmoreland,,,1.0,1.0,,,
3192,virginia,williamsburgcity,,,,1.0,,,
962,virginia,winchestercity,1.0,,,1.0,,,1.0
2111,virginia,wise,,1.0,1.0,1.0,1.0,,
963,virginia,wythe,1.0,1.0,1.0,1.0,,,1.0
2018,virginia,york,,1.0,1.0,1.0,1.0,,
964,washington,adams,1.0,1.0,1.0,1.0,1.0,,1.0
965,washington,asotin,1.0,,1.0,1.0,,,1.0
966,washington,benton,1.0,1.0,1.0,1.0,1.0,1.0,1.0
967,washington,chelan,1.0,1.0,1.0,1.0,1.0,1.0,1.0
968,washington,clallam,1.0,,1.0,1.0,1.0,1.0,1.0
969,washington,clark,1.0,1.0,1.0,1.0,1.0,1.0,1.0
970,washington,columbia,1.0,,1.0,1.0,1.0,,1.0
971,washington,cowlitz,1.0,1.0,1.0,1.0,1.0,,1.0
2019,washington,douglas,,1.0,1.0,1.0,1.0,,
3135,washington,ferry,,,1.0,1.0,,,
972,washington,franklin,1.0,1.0,1.0,1.0,1.0,,1.0
3136,washington,garfield,,,1.0,1.0,1.0,,1.0
973,washington,grant,1.0,1.0,1.0,1.0,1.0,,1.0
974,washington,graysharbor,1.0,1.0,1.0,1.0,1.0,,1.0
3137,washington,island,,,1.0,1.0,,,
975,washington,jefferson,1.0,1.0,1.0,1.0,1.0,,1.0
976,washington,king,1.0,1.0,1.0,1.0,1.0,1.0,1.0
977,washington,kitsap,1.0,1.0,1.0,1.0,,,1.0
978,washington,kittitas,1.0,,1.0,1.0,1.0,,1.0
979,washington,klickitat,1.0,1.0,1.0,1.0,1.0,,1.0
980,washington,lewis,1.0,1.0,1.0,1.0,1.0,,1.0
3138,washington,lincoln,,,1.0,1.0,1.0,,
981,washington,mason,1.0,,1.0,1.0,1.0,,1.0
982,washington,okanogan,1.0,,1.0,1.0,,1.0,1.0
3139,washington,pacific,,,1.0,1.0,,,
3140,washington,pendoreille,,,1.0,1.0,1.0,,
983,washington,pierce,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3141,washington,sanjuan,,,1.0,1.0,,,
984,washington,skagit,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3142,washington,skamania,,,1.0,1.0,1.0,,
985,washington,snohomish,1.0,1.0,1.0,1.0,1.0,,1.0
986,washington,spokane,1.0,1.0,1.0,1.0,1.0,1.0,1.0
987,washington,stevens,1.0,,1.0,1.0,1.0,1.0,1.0
988,washington,thurston,1.0,,1.0,1.0,1.0,,1.0
3143,washington,wahkiakum,,,1.0,1.0,,,
989,washington,wallawalla,1.0,1.0,1.0,1.0,1.0,,1.0
990,washington,whatcom,1.0,1.0,1.0,1.0,1.0,,1.0
991,washington,whitman,1.0,1.0,1.0,1.0,1.0,,1.0
992,washington,yakima,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2305,washington dc,districtofcolumbia,,,1.0,,,,
2112,west virginia,barbour,,1.0,1.0,1.0,1.0,,
993,west virginia,berkeley,1.0,1.0,1.0,1.0,1.0,,1.0
2113,west virginia,boone,,1.0,1.0,1.0,,,
2020,west virginia,braxton,,1.0,1.0,1.0,,,
994,west virginia,brooke,1.0,1.0,1.0,1.0,,1.0,1.0
995,west virginia,cabell,1.0,1.0,1.0,1.0,1.0,,1.0
3144,west virginia,calhoun,,,1.0,1.0,,,
3145,west virginia,clay,,,1.0,1.0,,,
2166,west virginia,doddridge,,1.0,1.0,1.0,,,
2021,west virginia,fayette,,1.0,1.0,1.0,1.0,,
996,west virginia,gilmer,1.0,1.0,1.0,1.0,,,1.0
2022,west virginia,grant,,1.0,1.0,1.0,1.0,,
997,west virginia,greenbrier,1.0,,1.0,1.0,1.0,,1.0
3146,west virginia,hampshire,,,1.0,1.0,,,
998,west virginia,hancock,1.0,1.0,1.0,1.0,,,1.0
2023,west virginia,hardy,,1.0,1.0,1.0,,,
999,west virginia,harrison,1.0,1.0,1.0,1.0,1.0,,1.0
2024,west virginia,jackson,,1.0,1.0,1.0,,,
2025,west virginia,jefferson,,1.0,1.0,1.0,1.0,,
1000,west virginia,kanawha,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2114,west virginia,lewis,,1.0,1.0,1.0,,,
3147,west virginia,lincoln,,,1.0,1.0,,,
2115,west virginia,logan,,1.0,1.0,1.0,,,
1001,west virginia,marion,1.0,1.0,1.0,1.0,1.0,,1.0
1002,west virginia,marshall,1.0,1.0,1.0,1.0,1.0,,1.0
2026,west virginia,mason,,1.0,1.0,1.0,1.0,,1.0
2027,west virginia,mcdowell,,1.0,1.0,1.0,,,
2028,west virginia,mercer,,1.0,1.0,1.0,,,
2029,west virginia,mineral,,1.0,1.0,1.0,1.0,,1.0
2116,west virginia,mingo,,1.0,1.0,1.0,,,
1003,west virginia,monongalia,1.0,1.0,1.0,1.0,1.0,,1.0
3148,west virginia,monroe,,,1.0,1.0,,,
3149,west virginia,morgan,,,1.0,1.0,,,
3150,west virginia,nicholas,,,1.0,1.0,1.0,,
1004,west virginia,ohio,1.0,1.0,1.0,1.0,,,1.0
2030,west virginia,pendleton,,1.0,1.0,1.0,,,
2031,west virginia,pleasants,,1.0,1.0,1.0,1.0,,
3151,west virginia,pocahontas,,,1.0,1.0,,,
2032,west virginia,preston,,1.0,1.0,1.0,,,
2033,west virginia,putnam,,1.0,1.0,1.0,1.0,,
2034,west virginia,raleigh,,1.0,1.0,1.0,,,1.0
2035,west virginia,randolph,,1.0,1.0,1.0,,,
2185,west virginia,ritchie,,1.0,1.0,1.0,,,
3152,west virginia,roane,,,1.0,1.0,,,
3153,west virginia,summers,,,1.0,1.0,,,
2167,west virginia,taylor,,1.0,1.0,1.0,,,
1005,west virginia,tucker,1.0,1.0,1.0,1.0,1.0,,1.0
2036,west virginia,tyler,,1.0,1.0,1.0,,,
2037,west virginia,upshur,,1.0,1.0,1.0,,,
2038,west virginia,wayne,,1.0,1.0,1.0,1.0,,
3154,west virginia,webster,,,1.0,1.0,,,
2039,west virginia,wetzel,,1.0,1.0,1.0,1.0,,
3155,west virginia,wirt,,,1.0,1.0,,,
1006,west virginia,wood,1.0,1.0,1.0,1.0,1.0,,1.0
2040,west virginia,wyoming,,1.0,1.0,1.0,,,
3156,wisconsin,adams,,,1.0,1.0,1.0,,
1007,wisconsin,ashland,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3157,wisconsin,barron,,,1.0,1.0,1.0,,
2041,wisconsin,bayfield,,1.0,1.0,1.0,,,
1008,wisconsin,brown,1.0,1.0,1.0,1.0,1.0,,1.0
2042,wisconsin,buffalo,,1.0,1.0,1.0,1.0,,
3158,wisconsin,burnett,,,1.0,1.0,1.0,,
2043,wisconsin,calumet,,1.0,1.0,1.0,1.0,,
2044,wisconsin,chippewa,,1.0,1.0,1.0,1.0,,
2196,wisconsin,clark,,1.0,1.0,1.0,,,
1009,wisconsin,columbia,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3159,wisconsin,crawford,,,1.0,1.0,,,
1010,wisconsin,dane,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1011,wisconsin,dodge,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1012,wisconsin,door,1.0,,1.0,1.0,1.0,1.0,1.0
2045,wisconsin,douglas,,1.0,1.0,1.0,1.0,1.0,
2046,wisconsin,dunn,,1.0,1.0,1.0,1.0,,
1013,wisconsin,eauclaire,1.0,1.0,1.0,1.0,1.0,,1.0
3160,wisconsin,florence,,,1.0,1.0,1.0,,
1014,wisconsin,fonddulac,1.0,1.0,1.0,1.0,1.0,,1.0
1015,wisconsin,forest,1.0,,1.0,1.0,,1.0,1.0
1016,wisconsin,grant,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2047,wisconsin,green,,1.0,1.0,1.0,,,
2048,wisconsin,greenlake,,1.0,1.0,1.0,1.0,,
3161,wisconsin,iowa,,,1.0,1.0,1.0,,
3162,wisconsin,iron,,,1.0,1.0,1.0,,
3163,wisconsin,jackson,,,1.0,1.0,,,
1017,wisconsin,jefferson,1.0,1.0,1.0,1.0,1.0,,1.0
2049,wisconsin,juneau,,1.0,1.0,1.0,1.0,,
1018,wisconsin,kenosha,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1019,wisconsin,kewaunee,1.0,,1.0,1.0,1.0,,1.0
1020,wisconsin,lacrosse,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3164,wisconsin,lafayette,,,1.0,1.0,1.0,,
3165,wisconsin,langlade,,,1.0,1.0,,,
2050,wisconsin,lincoln,,1.0,1.0,1.0,1.0,,
1021,wisconsin,manitowoc,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1022,wisconsin,marathon,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2051,wisconsin,marinette,,1.0,1.0,1.0,1.0,,
3166,wisconsin,marquette,,,1.0,1.0,,,
3167,wisconsin,menominee,,,1.0,1.0,,,
1023,wisconsin,milwaukee,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3168,wisconsin,monroe,,,1.0,1.0,1.0,,
2052,wisconsin,oconto,,1.0,1.0,1.0,1.0,,
1024,wisconsin,oneida,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1025,wisconsin,outagamie,1.0,1.0,1.0,1.0,1.0,,1.0
1026,wisconsin,ozaukee,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3169,wisconsin,pepin,,,1.0,1.0,,,
3170,wisconsin,pierce,,,1.0,1.0,,,
3171,wisconsin,polk,,,1.0,1.0,1.0,,
2053,wisconsin,portage,,1.0,1.0,1.0,1.0,,
2054,wisconsin,price,,1.0,1.0,1.0,1.0,,
1027,wisconsin,racine,1.0,1.0,1.0,1.0,1.0,,1.0
3172,wisconsin,richland,,,1.0,1.0,1.0,,
1028,wisconsin,rock,1.0,1.0,1.0,1.0,1.0,,1.0
2055,wisconsin,rusk,,1.0,1.0,1.0,1.0,,
1029,wisconsin,sauk,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3174,wisconsin,sawyer,,,1.0,1.0,1.0,,
2056,wisconsin,shawano,,1.0,1.0,1.0,,,
1030,wisconsin,sheboygan,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3173,wisconsin,stcroix,,,1.0,1.0,1.0,,
1031,wisconsin,taylor,1.0,,1.0,1.0,1.0,,1.0
3175,wisconsin,trempealeau,,,1.0,1.0,1.0,,
2057,wisconsin,vernon,,1.0,1.0,1.0,1.0,,
1032,wisconsin,vilas,1.0,,1.0,1.0,,,1.0
1033,wisconsin,walworth,1.0,1.0,1.0,1.0,,1.0,1.0
2058,wisconsin,washburn,,1.0,1.0,1.0,1.0,,
2059,wisconsin,washington,,1.0,1.0,1.0,1.0,,
1034,wisconsin,waukesha,1.0,1.0,1.0,1.0,,1.0,1.0
2060,wisconsin,waupaca,,1.0,1.0,1.0,,,
3176,wisconsin,waushara,,,1.0,1.0,,,
2061,wisconsin,winnebago,,1.0,1.0,1.0,1.0,,
2062,wisconsin,wood,,1.0,1.0,1.0,1.0,,
1035,wyoming,albany,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1036,wyoming,bighorn,1.0,1.0,1.0,1.0,,1.0,1.0
1037,wyoming,campbell,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1038,wyoming,carbon,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2117,wyoming,contracosta,,1.0,,,,,
1039,wyoming,converse,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3177,wyoming,crook,,,1.0,1.0,,,
1040,wyoming,fremont,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1041,wyoming,goshen,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3178,wyoming,hotsprings,,,1.0,1.0,,,
2063,wyoming,johnson,,1.0,1.0,1.0,,1.0,1.0
1042,wyoming,laramie,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1043,wyoming,lincoln,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1044,wyoming,natrona,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3179,wyoming,niobrara,,,1.0,1.0,,,
1045,wyoming,park,1.0,1.0,1.0,1.0,1.0,,1.0
1046,wyoming,platte,1.0,1.0,1.0,1.0,1.0,,1.0
1047,wyoming,sheridan,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1048,wyoming,sublette,1.0,1.0,1.0,1.0,,1.0,1.0
1049,wyoming,sweetwater,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1050,wyoming,teton,1.0,,1.0,1.0,1.0,1.0,1.0
1051,wyoming,uinta,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2064,wyoming,washakie,,1.0,1.0,1.0,,,
1052,wyoming,weston,1.0,1.0,1.0,1.0,,1.0,1.0
